user_id,tweet_id,retweet_id,hashtag,location,verified,cat
30429504,1503484852456280065,465973,{'slavaukraini'},nan,False,pax
30438042,1502535836977541121,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}","Puławy, Wolska Forever",False,proukr
30447502,1502669874916638724,27493883,{'slavaukraini'},Lair,False,pax
30453687,1501978501485936643,249620286,"{'istandwithukraine', 'ukraineinvasion', 'afp', 'standwithukraine', 'budapest', 'bilddestages', 'invasion', 'demonstration', 'stopwarinukraine', 'ukraine'}",Germany,False,proukr
30468124,1503039896843436033,66281662,"{'standwithukraine', 'slavaukraini', 'stoprussia', 'stopputin', 'closetheskyoverukraine'}","Madrid, Comunidad de Madrid",False,proukr
30472345,1501850169012326410,279390084,"{'slavaukraini', 'notmeus'}","Nápoles, Campania",False,proukr
30488835,1502203216397750272,191389229,"{'followback', 'slavaukraini', 'johnsonout'}","Lincolnshire, England",False,proukr
30498550,1502680879172395010,27493883,{'slavaukraini'},"New York, USA",False,proukr
30507250,1502580172683464708,1494802105584046083,"{'standwithukraine', 'melitopol', 'stopputinnow', 'stopwarinukraine'}",Germany,True,pax
30528686,1502634063479418892,989184638533951495,{'slavaukraini'},São Paulo,False,proukr
30534926,1503150662577709057,17477864,"{'slavaukraini', 'heroiamslava'}",SW CT,False,pax
30581956,1502168223311011841,1083635607899906048,"{'elimbecildepalacio', 'slavaukraini', 'joseramonlopezbeltran18'}",nan,False,proukr
30585720,1501973543927664645,4018888580,{'slavaukraini'},Earth,False,proukr
30586620,1502683540395241472,1205226529455632385,{'slavaukraini'},United States,False,proukr
30596554,1502511970129375233,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}",The Gold Coast,False,proukr
30616254,1503046630890737676,22934558,"{'stopwarinukraine', 'stopwar', 'ukrainewar'}","Le Perreux-sur-Marne, France",False,proukr
30645830,1502000505421242377,2504400295,"{'peace', 'muebon', 'pukruk', 'bear', 'art', 'instastreetart', 'instagraffiti', 'kids', 'graffiti', 'streetart', 'stopwar', 'urban', 'nowar', 'ukraine', 'nowarinukraine', 'streetstyle', 'stopwarinukraine', 'wall', 'ukrainerussianwar'}",❤️🇪🇺 Europe 🇪🇺❤️,False,dontcare
30719754,1502957401540300803,2956836471,"{'nhsweloveyou', 'slavaukraini', 'johnsonout48'}",nan,False,proukr
30720528,1502361937560195075,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}",Dorset,False,pax
30722585,1501818930553409536,820731335157383170,"{'slavaukraini', 'johnsonout44', 'nhscrisis'}",UK,False,proukr
30724469,1502914615910404097,1217917146421960704,{'slavaukraini'},The Net,False,pax
30734577,1502241251332079618,1182685503767924736,"{'backborisjohnson', 'slavaukraini'}","London, England",False,proukr
30764241,1503191941403451392,1608530012,{'slavaukraini'},nan,False,proukr
30779596,1503412904569319426,1349922686898724864,{'slavaukraini'},Big Blue Nation,False,pax
30782917,1501711221036404737,1382727102189993987,{'slavaukraini'},NYC,False,proukr
30842039,1501925204280311808,392557812,{'istandwithputin'},Now: CA Past: MA KS NYS RI OR,False,dontcare
30851608,1501682314731999239,31444568,"{'slavaukraini', 'unispourlukraine'}",Paris,False,proukr
30865728,1502393645344989188,2561171399,"{'stopputin', 'stopthewar', 'slavaukraini'}",USA,False,proukr
30874173,1502895409781374979,27493883,"{'standwithukraine', 'slavaukraini'}","San Jose, CA",False,proukr
30892621,1502958964144754688,2956836471,"{'nhsweloveyou', 'slavaukraini', 'johnsonout48'}","Deal, England",False,pax
30901453,1502660870031167493,1151408844918140928,"{'stickers', 'antiwar', 'antiviolence', 'war', 'stopwarinukraine', 'resist', 'marxism', 'leftist'}",Brazil,False,dontcare
30906874,1502212944796569603,418504753,"{'skrapid', 'scr2022', 'stopwarinukraine'}","Wien, #RH5H",False,prorus
30921004,1502428165771300865,1205226529455632385,{'slavaukraini'},Wakanda,False,proukr
30923981,1501681170190413828,2301844336,{'slavaukraini'},"Virginia, USA",False,prorus
30928791,1502927742089629698,1500180834900402183,"{'helpukraine', 'slawaukraini', 'love', 'standwithukraine', 'slavaukraini', 'russians', 'ukrainian', 'stoprussia', 'stopputin', 'russia', 'stoprussianaggression', 'sawa', 'ukrainerussiawar', 'warcrimes', 'staywithukraine', 'ukraine'}",Here,False,proukr
30975246,1502965701790912515,27493883,"{'standwithukraine', 'slavaukraini'}","Florida, USA",False,pax
31006265,1502717524789575686,778401398643843074,"{'freenavalny', 'slavaukraini', 'heroiamslava'}",Houston,False,pax
31043405,1502304797776621580,1366858697343987712,"{'slavaukraini', 'irelandstandswithukraine', 'fuckputin'}","Boston, MA",False,pax
31068289,1502994647328645122,1500190074071306243,"{'stoprussiaaggression', 'stoprussia', 'stopputinswar', 'stopputin', 'noflyzoneua', 'stopwarinukraine'}","Virginia, USA",False,proukr
31077930,1502743865157033986,1400973042487115777,"{'russiaukrainewar', 'putinwarcrimes', 'ukraina', 'slavaukraini', 'shumitsky', 'irkutsk', 'putin', 'donbass', 'ukrainerussianwar'}",us,False,proukr
31093211,1503344482644865029,104765417,"{'donetsk', 'ukrainerussiawar', 'stopwarinukraine'}",Napoli,False,proukr
31097817,1502590538134003716,2616995078,"{'toryrussianassets', 'slavaukraini', 'pritievil', 'putinwarcriminal', 'johnsonout47'}",UK,False,pax
31105667,1503374701988614147,465973,{'slavaukraini'},Yorkshire and The Humber,False,dontcare
31107308,1502379083509940228,1168793622248067072,"{'ukrainianswillresist', 'stopwarinukraine'}",nan,False,proukr
31137145,1503467858524844039,82828746,"{'propaganda', 'slavaukraini', 'kreml', 'protest', 'putinskrieg', 'ukraine'}",nan,False,proukr
31140265,1503092755056062464,1358152121556873217,"{'standwithukraine', 'slavaukraini'}","Texas, USA",False,proukr
31155713,1501984102819368977,337466988,"{'standwithukraine', 'slavaukraini'}",nan,False,proukr
31257622,1503001050407702530,595608156,"{'stopputinnow', 'russiaukrainewar', 'ukraine', 'stopwarinukraine'}",nan,False,pax
31261108,1503065529044676616,29482431,{'slavaukraini'},"New York, NY",False,dontcare
31264273,1502368124515110918,1205226529455632385,{'slavaukraini'},"Iowa City, Iowa",False,proukr
31295530,1502189904406667264,3312966191,"{'standwithukraine', 'stopputinnow', 'slavaukraini'}",Boca Raton Florida USA,False,proukr
31300038,1502480203481817093,1205226529455632385,{'slavaukraini'},nan,False,proukr
31336627,1502743434905677824,17477864,"{'slavaukraini', 'heroiamslava'}",nan,False,proukr
31342932,1502635040378920960,27493883,{'slavaukraini'},nan,False,proukr
31442310,1502974313217110027,49175397,"{'onev1', 'slavaukraini', 'demvoice1'}","Virginia, USA",False,proukr
31451307,1503127528134909959,2956836471,"{'nhsweloveyou', 'slavaukraini', 'johnsonout48'}","Tregaron, Wales",False,proukr
31487624,1502810384171999236,1500180834900402183,"{'helpukraine', 'slawaukraini', 'love', 'standwithukraine', 'slavaukraini', 'russians', 'ukrainian', 'stoprussia', 'stopputin', 'russia', 'stoprussianaggression', 'sawa', 'ukrainerussiawar', 'warcrimes', 'staywithukraine', 'ukraine'}",Ct.,False,proukr
31499121,1502307751254544388,366280678,{'slavaukraini'},Midwest US,False,proukr
31536888,1502368919281098759,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}","Nähe HD, Baden-Württemberg",False,proukr
31550201,1503018954494812163,276480613,{'slavaukraini'},Kansas,False,proukr
31569066,1503308295699849220,1402869817,{'slavaukraini'},The Beautiful Niagara Region,False,proukr
31588349,1502740726211350532,17477864,"{'slavaukraini', 'heroiamslava'}",nan,False,proukr
31641255,1501715648925208576,17718867,"{'hetbohe', 'slavaukraini'}"," Los Angeles California, USA ",False,pax
31678345,1503019767732621313,1222625329409331202,"{'helpukraine', 'daf', 'twitterlehrerzimmer', 'deutschlernen', 'stopputin', 'twlz', 'stopwarinukraine', 'deutschalsfremdsprache', 'ukrainischen'}",Saarbrücken,False,proukr
31698220,1503327295808884738,20511502,"{'slavaukraini', 'ukraineunderattack', 'ukrainewar'}","ÜT: 41.155089,-8.646135",False,proukr
31698478,1503159993427767305,1447541603015528454,"{'ukrainerussianwar', 'slavaukraini', 'zelensky', 'ukraine'}",United States,False,prorus
31771149,1503216260062093320,1270133776748855304,"{'standwithukraine', 'slavaukraini', 'demvoice1', 'warcrimes', 'ukraine'}","Chester County, Pennsylvania",False,proukr
31863608,1502308239517822978,121629954,"{'stopwar', 'stopwarinukraine'}","Kyoto, Japan ",False,proukr
31897231,1502538204272025602,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}",USA,False,dontcare
31949738,1502671378759180289,700071853,"{'standwithukraine', 'slavaukraini', 'fkptn'}","Rimouski, Québec",False,pax
31985833,1502707301232304128,970022537076895744,"{'putinisawarcriminal', 'dresden', 'slavaukraini', 'dd1203'}",Deutschland,False,pax
31994671,1503275467226419208,2202063265,"{'slavaukraini', 'johnsonout49', 'nhsunderfunded', 'refugeeswelcome'}",nan,False,pax
32128746,1503482604313530371,291496884,"{'stopputin', 'stopwar', 'stopwarinukraine'}",nan,False,pax
32132668,1503131161811378178,1099543457734053888,{'slavaukraini'},"Cuernavaca, Morelos",False,proukr
32145207,1502724877169614854,1319692061818445824,"{'stoprussianaggression', 'stopwarinukraine'}",Україна,False,proukr
32165709,1502749241386569731,122808422,{'slavaukraini'},"Sacramento, CA",False,proukr
32180680,1503024850528518156,1309391725765459968,"{'stopwarinukraine', 'lukashenka', 'belarus'}","somewhere, universe",False,proukr
32181028,1503107290521604121,1352435856,{'slavaukraini'},Heart with Ukraine,False,pax
32206125,1503165254863405057,815708250217840640,{'slavaukraini'},"Louisiana now Austin, TX",False,proukr
32212073,1501900455022104577,1241613245024174081,"{'nosurrender', 'slavaukraini'}","Ontario, Canada",False,pax
32273235,1502700173159550978,21694393,{'slavaukraini'},In the center of my universe,False,proukr
32297082,1502428933018562564,1168793622248067072,"{'ukrainianswillresist', 'stopwarinukraine'}",united states,False,proukr
32326358,1502846306984767490,1270133776748855304,"{'standwithukraine', 'slavaukraini', 'demvoice1', 'warcrimes', 'ukraine'}",nan,False,pax
32331468,1502928758352879618,1926539942,"{'ukraina', 'slavaukraini', 'westandwithukraine'}",nan,False,proukr
32343438,1503202345357742083,17477864,"{'slavaukraini', 'heroiamslava'}",nan,False,proukr
32382158,1502865507405336578,1926539942,"{'ukraina', 'slavaukraini', 'westandwithukraine'}","Melbourne, Australia",False,pax
32382705,1503130677725868037,2956836471,"{'nhsweloveyou', 'slavaukraini', 'johnsonout48'}","MANCHESTER, ENGLAND",False,pax
32399655,1503180760450314241,760694335356690432,"{'liveblue2022', 'demvoice1', 'slavaukraini', 'fam46'}","Lakeland, FL",False,proukr
32409320,1503460744645459975,984157074463608834,"{'kodanikujulgus', 'stopptdenkrieg', 'zivilcourage', 'stopthewar', 'stopputin', 'stopwarinukraine'}",nan,False,proukr
32417688,1503032076244684801,17027632,"{'slavaukraini', 'trumprussia'}","California, USA",False,proukr
32424767,1502690705445064707,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}",writing with a matcha👩‍💻🍵,False,proukr
32428773,1502590811619434498,1168793622248067072,"{'ukrainianswillresist', 'stopwarinukraine'}","rome, italy",False,proukr
32452620,1503107176465842184,889765401822973952,{'slavaukraini'},Parainen,False,proukr
32456965,1502193049555906561,29459695,"{'ff', 'fblc', 'fbsi', 'fbpegolbal', 'followbackfriday', 'slavaukraini', 'fbf', 'fbfinland', 'followfriday', 'fbiw', 'fbfriday', 'fbpe', 'fbfin', 'followback', 'ukraine'}","London, England, UK.",False,pax
32492082,1501944481905475585,82828746,"{'lawrow', 'slavaukraini', 'lugrow', 'putinskrieg', 'ukraine'}",Germany Heidelberg,False,proukr
32517594,1502697281442619392,29459695,"{'slavaukraini', 'ukraine'}",California,False,proukr
32539175,1501673757433536512,1355917827052457987,"{'glorytoukraine', 'naziscumbag', 'fuckputin', 'strong', 'slavaukraini', 'ukrainian', 'inspiringaf', 'narcissisticpsychopath', 'ukraine'}",The Beach,False,proukr
32640164,1503066260497526788,1270133776748855304,"{'standwithukraine', 'slavaukraini', 'demvoice1', 'warcrimes', 'ukraine'}",Colorado,False,proukr
32655519,1502444216185929733,1009546724,{'slavaukraini'},Aussie,False,pax
32672078,1503014800145715204,1358152121556873217,"{'standwithukraine', 'slavaukraini'}",nan,False,pax
32698165,1502439595782328321,1083612928270430209,{'slavaukraini'},"Fort Lauderdale, FL",False,dontcare
32702836,1502589009733865472,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}",nan,False,proukr
32747056,1502374936618299393,1205226529455632385,{'slavaukraini'},San Diego,False,pax
32750042,1502899953290539009,27493883,"{'standwithukraine', 'slavaukraini'}",nan,False,proukr
32765899,1501772512543354881,120674657,"{'standwithukraine', 'slavaukraini'}",D.C. ,False,proukr
32768450,1503015483171352580,27493883,"{'standwithukraine', 'slavaukraini'}","sumter, SC",False,proukr
32776212,1502429478659579904,1083612928270430209,{'slavaukraini'},nan,False,proukr
32826334,1502601608164786176,319619581,"{'standwithukraine', 'slavaukraini'}","Nottingham, England",False,pax
32826520,1502829779615113220,1358152121556873217,"{'standwithukraine', 'slavaukraini'}",nan,False,pax
32839217,1502841696664514561,1358152121556873217,"{'standwithukraine', 'slavaukraini'}",Woodland Hills CA,False,proukr
32850576,1502690100320382980,1256705564,{'slavaukraini'},Dublin ,False,proukr
32873023,1502411261069467658,3050213031,"{'zelensky', 'russiainvadedukraine', 'standwithukraine', 'slavaukraini', 'slavaukraine', 'ukrainewar'}","Maia, Porto, Portugal",False,pax
32894225,1503168406975311872,1969346438,{'slavaukraini'},Northern California,False,dontcare
32903775,1502332404933050369,1168793622248067072,"{'ukrainianswillresist', 'stopwarinukraine'}",Dublin,False,proukr
32920518,1503124703766102023,2460279166,"{'slavaukraini', 'democracynotautocracy'}","Willis, Texas",False,proukr
32929694,1502625955319320584,29459695,"{'slavaukraini', 'ukraine'}",Ipswich,False,proukr
32932476,1503499702121242637,81599450,"{'slavaukraini', 'johnsonout49'}",nan,False,proukr
32935077,1502627402857525262,27493883,{'slavaukraini'},"Georges River, N.S. Canada",False,proukr
32948422,1503415017856774145,1013180421432016898,"{'standwithukraine', 'slavaukraini', 'ukraineunderattack', 'ukraine'}","nanticoke , ontario",False,pax
32986906,1502349281113501696,17477864,"{'istandwithukraine', 'standwithukraine', 'slavaukraini'}",San Diego,False,dontcare
33030150,1502650032121696257,1485289423948374020,"{'toryrussiamoney', 'johnsontherussianstooge', 'slavaukraini', 'johnsonout46', 'conservativefriendsofrussia'}","Rhode Island, USA",False,proukr
33038110,1503334698914881538,473152327,"{'standwithukraine', 'andratuttobene', 'slavaukraini', 'letthemlearn'}",Texas,False,proukr
33080350,1503478227523809294,278369814,"{'slavaukraini', 'putin'}",Illinois,False,pax
33175033,1502850838871556098,27493883,{'slavaukraini'},World,False,prorus
33183740,1502744613291020308,50613439,"{'helpukraine', 'unicef', 'slavaukraini', 'redcross', 'yle', 'ukraine', 'ukrainewar'}",bristol,False,dontcare
33189500,1502052725881810953,81365896,{'slavaukraini'},"Dallas, TX",False,proukr
33199696,1501716958206513155,175494200,{'slavaukraini'},nan,False,proukr
33221250,1503010102584000525,27493883,"{'standwithukraine', 'slavaukraini'}","Manchester, New Hampshire",True,proukr
33243589,1502095214726598658,4018888580,{'slavaukraini'},nan,False,pax
33265297,1502832907701870593,18109429,{'slavaukraini'},Vermont USA,False,proukr
33349753,1503149728951042049,1495386752823005187,"{'standwithukraine', 'stopputin', 'stopwarinukraine'}","Auckland, Aotearoa",False,proukr
33365734,1503179096506847238,18109429,{'slavaukraini'},Colorado,False,proukr
33378910,1502776971348131843,1433815236,"{'stoprussianow', 'putinwarcriminal', 'slavaukraini', 'terrorussia'}",Rio de Janeiro - Brasil,False,proukr
33418037,1502729835243876356,443369826,"{'infosec', 'stopputinnow', 'osint', 'slavaukraini', 'cyberwarrior', 'marinetracking'}",nan,False,proukr
33480367,1503470797372940289,14224719,"{'slavaukraini', 'putinmustfail'}",nan,False,prorus
33496285,1502962316014403584,2956836471,"{'nhsweloveyou', 'slavaukraini', 'johnsonout48'}","England, United Kingdom",False,dontcare
33529413,1502631061641207813,27493883,{'slavaukraini'},"Brookhaven, NY",False,proukr
33531486,1502347667329863680,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}",#Resist,False,pax
33622854,1502789334289641479,140976305,{'slavaukraini'},nan,False,proukr
33681295,1502325029362708486,2202063265,"{'brexitwastreason', 'nhscrisisnow', 'slavaukraini', 'johnsonout46'}",home,False,proukr
33728922,1503163210924396544,889765401822973952,{'slavaukraini'},"Toronto, Ontario",False,proukr
33799404,1503435684748554242,17477864,"{'slavaukraini', 'heroiamslava'}",north of Batiquitos Lagoon,False,dontcare
33856259,1502794244909862913,143964847,{'slavaukraini'},"Perth, Western Australia",False,proukr
33856681,1501748060397109248,175494200,{'slavaukraini'},"Kyoto, Japan",False,dontcare
33880001,1502280305562034180,861778656980377600,"{'istandwithukraine', 'slavaukraini'}",nan,False,proukr
33911556,1502856402536067072,27493883,"{'standwithukraine', 'slavaukraini'}",nan,False,proukr
33949856,1501778321016700930,96595983,"{'stopwarinukraine', 'standwithukraine', 'natoclosethesky', 'closetheskyoverukraine', 'closethesky'}","Califórnia, USA",False,proukr
33958093,1502106676182364160,841437061,"{'metaverse', 'deeplearning', 'machinelearning', 'fintech', '5g', 'stopwarinukraine'}",United Kingdom,False,proukr
33960395,1501879649621712896,1090270096948248576,"{'standwithukraine', 'slavaukraini'}","Nice, France - Côte d'Azur",False,pax
33963690,1502239634197123072,140976305,{'slavaukraini'},Canada,False,proukr
33983377,1503015238584709123,607788559,{'slavaukraini'},DIGITAL PR / CONTENT MARKETING / INDIE MUSIC PR (WORLDWIDE),False,proukr
34003315,1502831586273894408,27493883,"{'standwithukraine', 'slavaukraini'}",Jersey shore  #nyg ,False,proukr
34010230,1503043111081103365,1479082295961210890,{'slavaukraini'},"White Oak,Texas",False,proukr
34086707,1502063543549669387,275164696,{'slavaukraini'},nan,False,prorus
34118020,1502651552443605000,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}","St Paul, Minnesota, USA",False,pax
34132506,1502360288959598598,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}",York,False,pax
34145948,1502631416345026560,27493883,{'slavaukraini'},Stacie's Heart 💚,False,proukr
34222335,1502018440550391811,154882961,"{'istandwithukriane', 'slavaukraini'}",Eastern Bohemia,False,proukr
34230904,1502221323271127042,27949506,"{'ukraine', 'photograph', 'slavaukraini', 'warcriminals', 'ukrainian', 'million', 'crisis', 'russia', 'putin', 'refugee', 'warcrime', 'hitler'}",Disunited Kingdom ,False,pax
34233452,1503061470166360074,889765401822973952,{'slavaukraini'},nan,False,pax
34236812,1503265974568554499,572817456,{'stopwarinukraine'},nan,False,proukr
34247411,1502381764983103497,1168793622248067072,"{'ukrainianswillresist', 'stopwarinukraine'}","London, UK",True,proukr
34253730,1503516917788721157,41929595,"{'istandwithukraine', 'slavaukraini', 'zelensky'}","New Jersey, USA",False,pax
34261810,1502180205196034051,15978244,{'istandwithputin'},Stretford,False,proukr
34277262,1502236752223903744,1278520953912193024,"{'istandwithukraine', 'adolfputin', 'putinwarcrimes', 'slavaukraini', 'stoprussianaggression'}",Rondonopolis,False,proukr
34328422,1501901025132912640,700071853,"{'standwithukraine', 'putinwarcriminal', 'slavaukraini', 'fckputin'}",Territoire québécois,False,pax
34329149,1501888862569877510,1065662770086141957,"{'putinisawarcriminal', 'putinspuppet', 'stoprussianaggression', 'stopwarinukraine'}","Cancun, Mexico",False,proukr
34389093,1501701711114743810,1268695565124149255,"{'prayforukraine', 'godblessukraine', 'stopwarinukraine'}","Madison, WI",False,pax
34444506,1502865542948044801,1454482959654924297,"{'saveukraine', 'stopwarinukraine'}","Dubai, United Arab Emirates",False,proukr
34466799,1501730896163983361,1649288443,"{'standwithukraine', 'givepeaceachance', 'stopwarinukraine'}","ÜT: 21.280549,-157.828268",False,pax
34486293,1502684848292446216,1358152121556873217,"{'standwithukraine', 'slavaukraini'}","Tustin, CA",False,pax
34553489,1503371239276097539,113425242,"{'artistontwitter', 'slavaukraini', 'painting', 'acryliconcanvas', 'art'}","Madelia, Minnesota",False,proukr
34580775,1502611640214339586,1255561430,"{'slavaukraini', 'ukraine'}",nan,False,proukr
34596698,1502986736581939203,32372694,"{'standwithukraine', 'slavaukraini'}",nan,False,proukr
34636521,1503246711929585666,473152327,"{'standwithukraine', 'andratuttobene', 'slavaukraini', 'letthemlearn'}","Michigan, USA",False,pax
34662952,1503476497889124353,815708250217840640,{'slavaukraini'},"Reno, NV",False,proukr
34684728,1503245600149626880,236518730,"{'standwithukraine', 'stoprussia', 'stopputin', 'stopwarinukraine', 'putinwarcriminal', 'stoprussianaggression'}","Italia, Alba, Piemonte",False,prorus
34705390,1502987782821666816,1255159557707509760,"{'peace', 'music', 'councilband', 'supportukraine', 'ukraina', 'stoprussia', 'donate', 'warinukraine', 'stopwarinukraine', 'ukraine'}","Dayton  #Texas, 77535",False,dontcare
34771806,1501952904617463808,1205226529455632385,{'slavaukraini'},"Harbour Main, NL",False,proukr
34824993,1502641705639718918,17477864,"{'slavaukraini', 'heroiamslava'}",U.S.A.,False,proukr
34857736,1501703838549835777,175494200,{'slavaukraini'},Kyrgyz Republic,False,pax
34858992,1503068688999751683,1270133776748855304,"{'standwithukraine', 'slavaukraini', 'demvoice1', 'russianassets', 'warcriminal'}",nan,False,proukr
34867364,1502058875851321344,1011418918567792641,"{'ramranchresistance', 'slavaukraini'}","Indianapolis, IN",False,proukr
34874525,1502656542440632322,1205226529455632385,{'slavaukraini'},Linuxland,False,proukr
34878393,1503487685062705160,782019914,{'slavaukraini'},nan,False,proukr
34881706,1502659919090233358,18109429,"{'putinwarcriminal', 'slavaukraini', 'putinhitler'}",Frankfurt,False,proukr
34885604,1502002507819724802,434505068,{'stopwarinukraine'},"Florence, Tuscany",False,pax
34889037,1503355968431824903,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}",London,False,pax
34903105,1502488918817660930,1071886259000360960,"{'ukraineconflict', 'istandwithukriane', 'slavaukraini', 'ukraineunderattak', 'ukrainekrieg', 'nato', 'love', 'ukrainian', 'war', 'blacksea', 'russia', 'thebatman', 'kyiv', 'kiev', 'ukraina', 'nftart', 'ukraine', 'ukraineinvasion', 'ukrainerussiawar', 'ukrainerussianwar'}","BRASIL, Rio Grande do Sul",False,pax
34919936,1501740908697563136,1205226529455632385,{'slavaukraini'},nan,False,proukr
34947566,1502168971700699142,1175846331711152128,"{'standwithukraine', 'slavaukraine', 'ukraine', 'stopwarinukraine'}",Brussels,False,proukr
34960150,1501981038716801024,4018888580,{'slavaukraini'},nan,False,proukr
34972694,1502330593614475267,1168793622248067072,"{'ukrainianswillresist', 'stopwarinukraine'}",Montreal,False,pax
34983891,1503359498752200711,448315562,{'slavaukraini'},"Santa Cruz, Bolivia",False,proukr
35066685,1502907063139188742,784424519297560576,"{'wendellberry', 'slavaukraini', 'stoprussia', 'prayforpeace'}","Boston, MA",False,proukr
35084541,1502911511144333316,27493883,"{'standwithukraine', 'slavaukraini'}","Melbourne, Australia",False,proukr
35091493,1501784158854545410,1083635607899906048,{'slavaukraini'},"México, D.F.",False,dontcare
35093662,1503237861570535426,2460279166,"{'slavaukraini', 'democracynotautocracy'}",San Francisco,False,proukr
35106442,1502841867985211394,1083635607899906048,"{'slavaukraini', 'ukraineunderattak'}","Mexico, ME",False,pax
35151043,1502959631341023234,1498146527579021312,"{'standwithukriane', 'stopputinnow', 'slavaukraini', 'ukrainerussianwar', 'ukrainewar'}",in my bitch barn,False,pax
35152213,1502863836419747844,1270133776748855304,"{'standwithukraine', 'slavaukraini', 'demvoice1', 'warcrimes', 'ukraine'}",nan,False,proukr
35205643,1502404778923601929,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}",Europe,False,proukr
35216837,1502394139987558400,368024466,"{'mariupol', 'slavaukraini'}",nan,False,pax
35218360,1501837740656283649,421943207,"{'atlantide', 'tgla7speciale', 'slavaukraini', 'ucraina'}","Trieste, Italy",False,proukr
35220890,1502805618192621570,1286161147,{'slavaukraini'},Asia,False,proukr
35221796,1501787121949937664,1205226529455632385,{'slavaukraini'},"Mesa, AZ",False,proukr
35225142,1503020704404578308,27493883,"{'standwithukraine', 'slavaukraini'}","Massachusetts, USA",False,pax
35226891,1503489624605446156,779492791915278336,"{'defenddemocracy', 'slavaukraini', 'putinwarcrimes'}","Indianapolis, IN",False,proukr
35255340,1503204841350434828,1270133776748855304,"{'standwithukraine', 'slavaukraini', 'demvoice1', 'warcrimes', 'ukraine'}","Texas, USA",False,proukr
35255668,1502985558196371457,3066012791,"{'nhsweloveyou', 'slavaukraini', 'johnsonout48'}",nan,False,pax
35311756,1503176621208920064,1178687113874665472,"{'istandwithukraine', 'slavaukraini'}",nan,False,pax
35364078,1501790315501473797,905645454,"{'stopwarinukraine', 'stoprussia', 'kharkiv', 'ua', 'ukraine'}",nan,False,dontcare
35369223,1502669355485597700,1731349807,"{'slavaukraini', 'lemkincenter'}","Ogden, UT",False,pax
35373805,1502202190810984449,213482579,{'slavaukraini'},nan,False,proukr
35398088,1502370355289018373,1205226529455632385,{'slavaukraini'},nan,False,proukr
35438176,1502363749751140356,1168793622248067072,"{'ukrainianswillresist', 'stopwarinukraine'}",Essex,False,proukr
35454479,1503144539195904010,459570927,{'stopwarinukraine'},"Holywood, Northern Ireland",False,proukr
35526494,1503096071521718277,17027632,"{'slavaukraini', 'trumprussia'}","Illinois, USA",False,proukr
35533492,1501927545700290560,392557812,{'istandwithputin'},Kinfauns,False,proukr
35533808,1502536057459552258,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}",London,False,proukr
35554815,1503342040385392640,1364300855382573056,{'slavaukraini'},"Las Vegas, NV",False,proukr
35597583,1502106112379830279,143964847,{'slavaukraini'},nan,False,prorus
35606563,1503466186880827395,2375566652,"{'standwithukraine', 'stopwarinukraine'}",Székesfehérvár,False,dontcare
35672684,1502543927085187072,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}",nan,False,proukr
35696607,1502379358824148995,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}",Kent,False,proukr
35702840,1502336563308634112,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}", Brighton,False,pax
35708869,1502280300155621379,60608418,"{'bologna', 'stopwarinukraine'}",Viale della Fiera 20 #Bologna,False,dontcare
35841471,1502778960203108365,32372694,"{'standwithukraine', 'slavaukraini'}",United Kingdom,False,proukr
35845572,1502509512867074048,793946868644352000,{'slavaukraini'},Houston,False,proukr
35846837,1502851099107246083,27493883,"{'standwithukraine', 'slavaukraini'}","San Francisco, CA",False,pax
35883120,1502344853191020547,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}",Cork/Waterford border,True,proukr
35897092,1503075436871528458,1265857113512869894,"{'stopwarinukraine', 'russiaukraineconflict', 'stoprussia', 'kyiv', 'kiev', 'russian', 'ukraine'}","Recife, Brasil",False,proukr
35898070,1502392499146563594,368024466,"{'mariupol', 'slavaukraini'}",Tierra,False,pax
35930386,1503505755638583297,14224719,"{'slavaukraini', 'putinmustfail'}",Our Beautiful Planet Earth,False,pax
36041088,1501831885210767360,29459695,"{'slavaukraini', 'socialmedia', 'putin'}",nan,False,proukr
36065458,1501962417298939911,974008785344790530,"{'helpukraine', 'ukraineconflict', 'slavaukraini', 'stoprussia', 'ukraine'}",Kansas City,False,prorus
36083243,1502223322729357312,213482579,{'slavaukraini'},"Berlin, Germany",False,proukr
